FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
1/16/2021,8,-99,-99,0,2,-99,1,1,-99,-99,-99,0,2,1,1,-99,14,-99,-99,1,1,1,1,18,4,1,1,2,2,-99,6,2,-99,1,2,1,-99
1/16/2021,9,-99,-99,3,3,-99,3,5,-99,-99,-99,1,3,3,3,-99,12,-99,-99,2,2,3,1,21,8,5,3,2,9,-99,6,4,-99,2,5,5,-99
1/16/2021,10,-99,-99,25,7,-99,8,17,-99,-99,-99,4,10,-99,7,-99,20,-99,-99,6,6,12,11,29,16,19,9,5,23,-99,16,13,-99,8,12,11,-99
1/16/2021,11,-99,-99,31,16,-99,17,36,-99,-99,-99,15,25,-99,20,-99,31,-99,-99,17,22,27,23,40,30,30,14,14,36,-99,32,27,-99,22,24,22,-99
1/16/2021,12,-99,-99,33,21,-99,34,50,-99,-99,-99,34,42,36,44,-99,35,-99,-99,27,35,43,32,53,52,46,27,25,45,-99,48,34,-99,36,44,36,-99
1/16/2021,13,-99,-99,44,32,-99,45,61,-99,-99,-99,50,51,48,47,-99,40,-99,-99,39,42,54,41,56,59,52,38,-99,57,-99,56,46,-99,46,55,54,-99
1/16/2021,14,-99,-99,51,44,-99,59,60,-99,-99,-99,52,64,57,58,-99,38,-99,-99,42,60,65,50,56,66,56,41,-99,64,-99,48,61,-99,52,67,69,-99
1/16/2021,15,-99,-99,53,51,-99,65,51,-99,-99,-99,55,69,66,75,-99,33,-99,-99,53,65,56,38,61,56,45,30,-99,61,-99,46,68,-99,41,51,79,-99
1/16/2021,16,-99,-99,55,54,-99,55,50,-99,-99,-99,55,61,50,62,-99,35,-99,-99,48,45,46,29,53,43,49,26,-99,58,-99,38,66,-99,38,42,70,-99
1/16/2021,17,-99,-99,-99,38,-99,43,46,-99,-99,-99,48,46,44,49,-99,36,-99,-99,30,43,43,29,51,43,45,28,-99,38,-99,40,58,-99,41,47,61,-99
1/16/2021,18,-99,-99,-99,24,-99,32,43,-99,-99,-99,34,39,36,34,-99,35,-99,-99,30,26,29,31,50,38,39,29,-99,35,-99,50,34,-99,41,43,43,-99
1/16/2021,19,-99,-99,-99,13,-99,16,32,-99,-99,-99,21,28,27,17,-99,21,-99,-99,12,16,14,29,48,31,30,19,-99,29,-99,47,24,-99,32,21,20,-99
1/16/2021,20,-99,-99,16,10,-99,4,18,-99,-99,-99,10,8,22,13,-99,13,-99,-99,5,3,8,24,34,24,20,18,-99,20,-99,28,9,-99,23,14,20,-99
1/16/2021,21,-99,-99,15,5,-99,20,23,-99,-99,-99,8,14,21,25,-99,19,-99,-99,25,3,8,22,27,15,25,23,-99,18,-99,24,13,-99,21,12,26,-99
1/16/2021,22,-99,-99,10,12,-99,7,22,-99,-99,-99,9,8,14,20,-99,23,-99,-99,20,6,12,16,24,17,24,19,-99,21,-99,24,14,-99,20,20,24,-99
1/16/2021,23,-99,-99,7,9,-99,11,23,-99,-99,-99,3,10,15,10,-99,22,-99,-99,10,9,15,12,26,16,24,18,-99,23,-99,14,7,-99,17,21,14,-99
1/16/2021,24,-99,-99,10,4,-99,12,19,-99,-99,-99,0,15,9,7,-99,17,-99,-99,12,10,15,9,24,10,21,12,-99,18,-99,12,5,-99,13,15,13,-99
1/17/2021,1,-99,-99,6,7,-99,10,11,-99,-99,-99,3,14,2,5,-99,22,-99,-99,10,8,9,6,20,4,17,3,-99,10,-99,4,9,-99,6,12,16,-99
1/17/2021,2,-99,-99,7,6,-99,8,7,-99,-99,-99,4,8,3,6,-99,22,-99,-99,4,10,9,10,18,9,9,7,-99,12,-99,5,9,-99,4,9,5,-99
1/17/2021,3,-99,-99,18,4,-99,6,7,-99,-99,-99,2,5,4,4,-99,25,-99,-99,9,5,4,12,21,13,7,14,-99,23,-99,7,9,-99,9,13,1,-99
1/17/2021,4,-99,-99,22,2,-99,3,9,-99,-99,-99,1,4,11,8,-99,24,-99,-99,11,3,2,19,26,12,6,9,-99,20,-99,8,8,-99,6,2,1,-99
1/17/2021,5,-99,-99,16,4,-99,1,7,-99,-99,-99,1,5,9,5,-99,19,-99,-99,9,2,2,16,28,3,8,17,-99,21,-99,16,2,-99,5,10,1,-99
1/17/2021,6,-99,-99,10,1,-99,1,4,-99,-99,-99,0,2,5,3,-99,19,-99,-99,11,0,0,15,20,9,5,14,-99,19,-99,10,2,-99,3,13,1,-99
1/17/2021,7,-99,-99,6,1,-99,0,1,-99,-99,-99,0,2,4,2,-99,20,-99,-99,4,1,2,7,17,12,2,17,-99,9,-99,9,1,-99,5,10,2,-99
1/17/2021,8,-99,-99,4,1,-99,1,1,-99,-99,-99,0,2,1,1,-99,9,-99,-99,2,1,1,4,20,3,1,8,-99,4,-99,9,2,-99,3,3,2,-99
1/17/2021,9,-99,-99,5,1,-99,1,4,-99,-99,-99,1,3,2,3,-99,21,-99,-99,3,1,4,3,19,4,2,2,-99,9,-99,4,4,-99,3,4,3,-99
1/17/2021,10,-99,-99,20,11,-99,10,12,-99,-99,-99,9,15,7,16,-99,24,-99,-99,10,7,10,11,25,9,8,9,-99,16,-99,12,17,-99,5,11,12,-99
1/17/2021,11,-99,-99,26,19,-99,18,20,-99,-99,-99,14,28,18,26,-99,24,-99,-99,18,17,20,25,33,26,17,22,-99,24,-99,26,25,-99,22,26,25,-99
1/17/2021,12,-99,-99,27,25,-99,23,30,-99,-99,-99,24,29,32,32,-99,25,-99,-99,24,26,27,31,36,35,26,27,-99,27,-99,30,29,-99,29,33,34,-99
1/17/2021,13,-99,-99,31,24,-99,26,33,-99,-99,-99,31,27,37,30,-99,29,-99,-99,31,33,26,33,38,37,31,32,-99,27,-99,32,34,-99,32,37,41,-99
1/17/2021,14,-99,-99,35,24,-99,27,36,-99,-99,-99,23,28,35,33,-99,33,-99,-99,27,35,28,35,39,43,35,29,-99,30,-99,35,29,-99,35,40,38,-99
1/17/2021,15,-99,-99,-99,21,-99,28,37,-99,-99,-99,20,31,38,37,-99,29,-99,-99,26,34,30,34,-99,42,32,31,-99,32,-99,34,29,-99,35,41,29,-99
1/17/2021,16,-99,-99,-99,18,-99,25,30,-99,-99,-99,19,30,30,31,-99,31,-99,-99,25,22,29,24,34,34,28,25,-99,30,-99,31,-99,-99,27,33,25,-99
1/17/2021,17,-99,-99,-99,19,-99,25,25,-99,-99,-99,9,30,23,23,-99,23,-99,-99,22,19,26,18,29,16,22,9,-99,23,-99,21,-99,-99,19,15,17,-99
1/17/2021,18,-99,-99,-99,16,-99,19,15,-99,-99,-99,3,22,12,12,-99,18,-99,-99,14,14,11,14,23,12,13,8,-99,15,-99,18,-99,-99,16,17,7,-99
1/17/2021,19,-99,-99,-99,9,-99,11,11,-99,-99,-99,1,9,10,5,-99,14,-99,-99,8,7,9,10,19,8,11,9,-99,12,-99,14,-99,-99,11,13,9,-99
1/17/2021,20,-99,-99,-99,4,-99,7,5,-99,-99,-99,0,8,2,3,-99,14,-99,-99,1,3,4,1,16,3,2,1,-99,6,-99,18,-99,-99,10,7,5,-99
1/17/2021,21,-99,-99,-99,4,-99,6,0,-99,-99,-99,1,5,1,2,-99,11,-99,-99,2,1,1,2,21,2,0,0,-99,6,-99,11,-99,-99,1,3,1,-99
1/17/2021,22,-99,-99,-99,2,-99,2,0,-99,-99,-99,0,2,1,2,-99,11,-99,-99,5,0,0,1,20,2,2,0,-99,5,-99,0,-99,-99,6,1,1,-99
1/17/2021,23,-99,-99,-99,0,-99,0,0,-99,-99,-99,0,2,1,1,-99,10,-99,-99,6,0,0,1,20,2,1,0,-99,9,-99,0,1,-99,5,1,1,-99
1/17/2021,24,-99,-99,-99,1,-99,0,1,-99,-99,-99,0,2,1,1,-99,11,-99,-99,3,0,0,1,21,2,0,0,-99,3,-99,1,1,-99,4,1,0,-99
1/18/2021,1,-99,-99,-99,1,-99,1,1,-99,-99,-99,0,2,1,1,-99,11,-99,-99,1,0,0,1,21,2,0,0,-99,6,-99,5,1,-99,0,1,1,-99
1/18/2021,2,-99,-99,-99,1,-99,0,1,-99,-99,-99,0,2,1,1,-99,11,-99,-99,1,1,0,1,22,2,0,1,-99,7,-99,3,1,-99,1,1,1,-99
1/18/2021,3,-99,-99,-99,1,-99,0,0,-99,-99,-99,0,3,1,1,-99,11,-99,-99,1,1,0,1,19,2,0,0,-99,7,-99,2,1,-99,3,1,1,-99
1/18/2021,4,-99,-99,-99,4,-99,0,0,-99,-99,-99,0,2,1,1,-99,11,-99,-99,1,1,0,1,17,1,1,1,-99,7,-99,2,1,-99,3,1,1,-99
1/18/2021,5,-99,-99,-99,3,-99,0,1,-99,-99,-99,0,3,1,1,-99,11,-99,-99,1,1,0,1,17,1,6,0,-99,3,-99,0,1,-99,1,1,1,-99
1/18/2021,6,-99,-99,-99,1,-99,0,0,-99,-99,-99,0,2,1,1,-99,12,-99,-99,1,1,1,1,18,2,5,0,-99,1,-99,0,1,-99,1,1,1,-99
1/18/2021,7,-99,-99,-99,1,-99,1,0,-99,-99,-99,0,2,1,1,-99,11,-99,-99,1,1,1,1,18,2,1,0,-99,1,-99,0,1,-99,3,1,1,-99
1/18/2021,8,-99,-99,-99,1,-99,1,1,-99,-99,-99,0,2,1,1,-99,12,-99,-99,1,1,1,1,17,3,1,0,-99,1,-99,0,2,-99,1,1,2,-99
1/18/2021,9,-99,-99,-99,1,-99,1,4,-99,-99,-99,0,2,2,2,-99,10,-99,-99,2,1,1,1,18,4,1,1,-99,6,-99,4,3,-99,1,2,2,-99
1/18/2021,10,-99,-99,-99,6,-99,5,14,-99,-99,-99,1,5,8,-99,-99,15,-99,-99,4,3,5,6,22,7,10,2,-99,18,-99,11,11,-99,5,7,10,-99
1/18/2021,11,-99,-99,-99,12,-99,14,27,-99,-99,-99,7,15,23,27,-99,19,-99,-99,10,12,16,20,33,19,25,9,-99,26,-99,27,18,-99,18,20,23,-99
1/18/2021,12,-99,-99,-99,16,-99,28,41,-99,-99,-99,22,-99,40,45,-99,26,-99,-99,26,25,32,30,40,42,35,27,-99,37,-99,39,26,-99,35,30,37,-99
1/18/2021,13,-99,-99,-99,31,-99,42,56,-99,-99,-99,38,-99,46,52,-99,34,-99,-99,40,39,46,37,49,54,45,39,-99,47,-99,46,44,-99,43,48,44,-99
1/18/2021,14,-99,-99,-99,47,-99,54,68,-99,-99,-99,49,-99,46,55,-99,38,-99,-99,45,42,59,40,58,65,62,52,-99,64,-99,47,57,-99,54,64,50,-99
1/18/2021,15,-99,-99,-99,59,-99,62,80,-99,-99,-99,63,69,53,59,-99,39,-99,-99,57,61,72,50,51,80,73,62,-99,78,-99,59,68,-99,70,78,62,-99
1/18/2021,16,-99,-99,-99,69,-99,75,71,-99,-99,-99,72,78,76,78,-99,39,-99,-99,67,79,81,-99,48,79,64,54,-99,75,-99,56,82,-99,69,76,71,-99
1/18/2021,17,-99,-99,-99,70,-99,69,46,-99,-99,-99,76,69,70,76,-99,37,-99,-99,73,63,51,-99,52,62,44,38,-99,51,-99,44,84,-99,40,52,70,-99
1/18/2021,18,-99,-99,-99,45,-99,34,33,-99,-99,-99,56,34,36,40,-99,35,-99,-99,37,30,26,-99,43,33,29,24,-99,26,-99,32,51,-99,29,28,65,-99
1/18/2021,19,-99,-99,-99,18,-99,24,20,-99,-99,-99,22,11,14,20,-99,32,-99,-99,19,18,12,25,39,17,24,19,-99,18,-99,27,19,-99,21,10,33,-99
1/18/2021,20,-99,-99,-99,5,-99,11,17,-99,-99,-99,1,7,2,4,-99,20,-99,-99,7,5,2,23,40,11,5,17,-99,14,-99,35,13,-99,15,6,22,-99
1/18/2021,21,-99,-99,-99,11,-99,4,1,-99,-99,-99,0,10,1,1,-99,20,-99,-99,4,1,1,21,41,6,2,14,-99,27,-99,6,6,-99,15,13,11,-99
1/18/2021,22,-99,-99,-99,12,-99,5,1,-99,-99,-99,1,3,2,1,-99,21,-99,-99,1,2,1,19,39,7,2,17,-99,26,-99,3,2,-99,21,8,1,-99
1/18/2021,23,-99,-99,-99,8,-99,7,1,-99,-99,-99,0,5,11,1,-99,21,-99,-99,0,2,7,19,41,13,13,22,-99,23,-99,6,2,-99,14,1,1,-99
1/18/2021,24,-99,-99,-99,7,-99,1,0,-99,-99,-99,0,4,22,5,-99,23,-99,-99,2,1,1,16,38,17,6,29,-99,21,-99,24,2,-99,14,2,1,-99
1/19/2021,1,-99,-99,-99,1,-99,1,0,-99,-99,-99,0,4,16,8,-99,21,-99,-99,7,1,1,20,40,28,3,22,12,23,-99,21,2,-99,12,6,1,-99
1/19/2021,2,-99,-99,-99,1,-99,1,2,-99,-99,-99,0,5,20,2,-99,17,-99,-99,14,1,1,19,40,27,15,26,14,22,-99,19,2,-99,9,11,1,-99
1/19/2021,3,-99,-99,-99,1,-99,1,1,-99,-99,-99,0,6,2,1,-99,21,-99,-99,11,0,1,17,38,24,11,25,11,20,-99,22,2,-99,9,6,1,-99
1/19/2021,4,-99,-99,-99,2,-99,1,1,-99,-99,-99,0,4,1,1,-99,19,-99,-99,10,0,1,16,33,19,3,8,4,18,-99,18,2,-99,9,1,1,-99
1/19/2021,5,-99,-99,-99,3,-99,1,1,-99,-99,-99,0,3,1,1,-99,20,-99,-99,9,1,0,2,27,3,5,3,8,19,-99,21,2,-99,7,1,1,-99
1/19/2021,6,-99,-99,-99,5,-99,1,1,-99,-99,-99,0,3,1,1,-99,19,-99,-99,1,0,1,1,24,3,5,1,2,11,-99,15,2,-99,3,1,1,-99
1/19/2021,7,-99,-99,-99,5,-99,1,0,-99,-99,-99,0,2,1,1,-99,18,-99,-99,1,0,0,1,24,2,1,1,2,4,-99,18,2,-99,1,1,1,-99
1/19/2021,8,-99,-99,-99,1,-99,1,1,-99,-99,-99,0,2,1,1,-99,19,-99,-99,1,1,1,1,28,2,3,1,2,1,-99,6,2,-99,1,1,2,-99
1/19/2021,9,-99,-99,-99,3,-99,1,4,-99,-99,-99,0,4,3,2,-99,16,-99,-99,2,1,2,2,26,6,6,1,2,12,-99,3,4,-99,2,3,4,-99
1/19/2021,10,-99,-99,-99,10,-99,7,15,-99,-99,-99,4,11,9,11,-99,18,-99,-99,6,11,5,11,30,18,12,6,6,29,-99,16,13,-99,12,11,9,-99
1/19/2021,11,-99,-99,-99,25,-99,21,28,-99,-99,-99,18,21,30,33,-99,32,-99,-99,19,21,16,25,39,39,25,18,20,43,-99,33,20,-99,29,28,32,-99
1/19/2021,12,-99,-99,-99,21,-99,39,48,-99,-99,-99,41,44,45,49,-99,41,-99,-99,38,35,43,40,49,57,46,31,30,52,-99,48,42,-99,46,47,49,-99
1/19/2021,13,-99,-99,-99,38,-99,53,66,-99,-99,-99,53,61,61,67,-99,52,-99,-99,50,51,63,49,57,85,56,50,38,62,-99,57,62,-99,58,63,57,-99
1/19/2021,14,-99,-99,-99,54,-99,63,95,-99,-99,-99,57,65,71,71,-99,58,-99,-99,56,65,77,59,54,83,89,62,44,71,-99,62,66,-99,-99,89,59,-99
1/19/2021,15,-99,-99,-99,64,-99,62,82,-99,-99,-99,64,73,56,62,-99,59,-99,-99,48,67,82,62,51,83,83,54,44,102,-99,54,64,-99,-99,89,54,-99
1/19/2021,16,-99,-99,-99,60,-99,64,88,-99,-99,-99,67,66,65,66,-99,67,-99,-99,59,74,86,65,48,92,81,57,50,92,-99,47,65,-99,-99,76,70,-99
1/19/2021,17,-99,-99,-99,59,-99,64,81,-99,-99,-99,65,70,78,77,-99,74,-99,-99,66,76,82,49,52,77,85,46,51,93,-99,47,70,-99,-99,77,72,-99
1/19/2021,18,-99,-99,-99,50,-99,61,63,-99,-99,-99,49,60,48,59,-99,52,-99,-99,58,59,71,45,51,44,68,37,32,76,-99,45,58,-99,-99,47,54,-99
1/19/2021,19,-99,-99,-99,34,-99,30,47,-99,-99,-99,43,32,37,34,-99,34,-99,-99,37,32,32,36,47,37,45,33,23,49,-99,41,35,-99,-99,34,43,-99
1/19/2021,20,-99,-99,-99,27,-99,24,41,-99,-99,-99,41,23,28,26,-99,22,-99,-99,30,20,24,30,46,26,40,25,20,38,-99,33,28,-99,-99,20,28,-99
1/19/2021,21,-99,-99,-99,29,-99,10,39,-99,-99,-99,-99,43,24,24,-99,23,-99,-99,28,6,31,27,44,19,38,22,11,46,-99,21,25,-99,-99,12,25,-99
1/19/2021,22,-99,-99,-99,33,-99,24,44,-99,-99,-99,-99,48,23,21,-99,27,-99,-99,22,8,38,11,40,10,40,18,11,49,-99,12,33,-99,-99,12,24,-99
1/19/2021,23,-99,-99,-99,27,-99,34,41,-99,-99,-99,-99,46,17,8,-99,25,-99,-99,13,26,30,2,36,7,34,7,12,33,-99,32,37,-99,-99,21,23,-99
1/19/2021,24,-99,-99,-99,20,-99,28,35,-99,-99,-99,-99,43,3,15,-99,24,-99,-99,22,14,51,1,38,7,23,13,11,43,-99,32,31,-99,-99,20,15,-99
1/20/2021,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/20/2021,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/20/2021,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/20/2021,4,-99,-99,-99,30,-99,-99,7,-99,-99,-99,6,25,5,5,-99,20,-99,-99,3,3,20,-99,31,11,10,3,17,10,-99,19,34,-99,6,-99,24,-99
1/20/2021,5,-99,-99,-99,24,-99,-99,2,-99,-99,-99,2,28,1,3,-99,17,-99,-99,5,7,5,-99,24,15,8,7,19,5,-99,12,30,-99,2,-99,16,-99
1/20/2021,6,-99,-99,-99,12,-99,-99,2,-99,-99,-99,0,14,1,1,-99,14,-99,-99,2,9,2,-99,22,7,6,7,4,4,-99,9,21,-99,0,-99,10,-99
1/20/2021,7,-99,-99,-99,11,-99,-99,0,-99,-99,-99,0,4,1,1,-99,15,-99,-99,1,1,1,-99,19,2,5,3,1,3,-99,8,10,-99,0,-99,7,-99
1/20/2021,8,-99,-99,-99,3,-99,-99,1,-99,-99,-99,1,3,1,1,-99,14,-99,-99,1,1,1,-99,19,3,3,1,3,1,-99,2,6,-99,0,-99,3,-99
1/20/2021,9,-99,-99,-99,4,-99,-99,4,-99,-99,-99,1,4,5,3,-99,15,-99,-99,2,2,4,-99,21,10,4,5,5,10,-99,11,12,-99,3,-99,5,-99
1/20/2021,10,-99,-99,-99,16,-99,-99,16,-99,-99,-99,14,17,13,10,-99,19,-99,-99,5,4,13,-99,29,14,12,10,10,23,-99,17,13,-99,10,-99,16,-99
1/20/2021,11,-99,-99,-99,22,-99,-99,20,-99,-99,-99,23,24,21,14,-99,27,-99,-99,10,10,17,-99,37,22,15,15,16,23,-99,28,17,-99,17,-99,24,-99
1/20/2021,12,-99,-99,-99,29,-99,-99,37,-99,-99,-99,28,39,28,31,-99,31,-99,-99,23,24,34,-99,51,34,29,29,21,41,-99,44,32,-99,32,-99,33,-99
1/20/2021,13,-99,-99,-99,33,-99,-99,49,-99,-99,-99,32,46,45,49,-99,36,-99,-99,36,39,44,41,64,51,43,41,27,49,-99,60,43,-99,45,-99,42,-99
1/20/2021,14,-99,-99,-99,38,-99,-99,63,-99,-99,-99,40,52,58,66,-99,40,-99,-99,52,54,56,60,69,72,56,54,40,60,-99,75,51,-99,61,-99,43,-99
1/20/2021,15,-99,-99,-99,46,-99,64,75,-99,-99,-99,52,65,78,75,-99,39,-99,-99,62,71,72,70,47,-99,70,59,50,73,-99,61,61,-99,73,-99,56,-99
1/20/2021,16,-99,-99,-99,58,-99,78,54,-99,-99,-99,59,74,85,92,-99,39,-99,-99,76,73,66,44,43,75,50,43,49,70,-99,41,78,-99,49,-99,67,-99
1/20/2021,17,-99,-99,-99,60,-99,57,41,-99,-99,-99,34,53,67,69,-99,33,-99,-99,67,46,44,39,38,52,38,33,36,41,-99,35,69,-99,33,-99,61,-99
1/20/2021,18,-99,-99,-99,33,-99,32,33,-99,-99,-99,28,30,38,37,-99,29,-99,-99,-99,29,27,21,38,33,33,23,25,32,-99,34,39,-99,26,-99,59,-99
1/20/2021,19,-99,-99,-99,17,-99,21,26,-99,-99,-99,17,17,19,20,-99,20,-99,-99,-99,20,20,11,30,22,25,20,9,28,-99,26,15,-99,25,-99,24,-99
1/20/2021,20,-99,-99,-99,7,-99,18,21,-99,-99,-99,13,10,18,16,-99,17,-99,-99,-99,17,11,11,26,20,17,15,7,14,-99,18,15,-99,18,-99,11,-99
1/20/2021,21,-99,-99,-99,9,-99,15,22,-99,-99,-99,9,9,9,14,-99,15,-99,-99,-99,13,8,3,23,7,12,8,6,10,-99,6,15,-99,8,-99,5,-99
1/20/2021,22,-99,-99,-99,5,-99,4,18,-99,-99,-99,10,14,1,3,-99,17,-99,-99,-99,2,6,1,22,4,18,8,1,9,-99,10,9,-99,4,-99,5,-99
1/20/2021,23,-99,-99,-99,5,-99,5,4,-99,-99,-99,7,14,1,1,-99,13,-99,-99,-99,1,4,1,23,2,4,13,1,2,-99,7,7,-99,5,-99,3,-99
1/20/2021,24,-99,-99,-99,4,-99,4,0,-99,-99,-99,2,10,0,1,-99,13,-99,-99,-99,0,3,0,22,3,0,6,1,7,-99,10,6,-99,4,-99,4,-99
1/21/2021,1,-99,-99,-99,5,-99,3,1,-99,-99,-99,1,9,1,1,-99,16,-99,-99,-99,0,1,0,25,1,4,3,1,8,-99,0,4,-99,0,-99,7,-99
1/21/2021,2,-99,-99,-99,3,-99,1,3,-99,-99,-99,0,3,0,1,-99,16,-99,-99,-99,0,1,1,25,1,12,6,0,7,-99,3,2,-99,0,-99,5,-99
1/21/2021,3,-99,-99,-99,4,-99,1,4,-99,-99,-99,0,4,0,1,-99,16,-99,-99,-99,1,2,0,26,2,13,1,1,7,-99,7,4,-99,0,-99,2,-99
1/21/2021,4,-99,-99,-99,2,-99,1,3,-99,-99,-99,0,6,1,1,-99,16,-99,-99,-99,0,0,1,27,2,7,1,1,5,-99,5,2,-99,0,-99,2,-99
1/21/2021,5,-99,-99,-99,4,-99,1,1,-99,-99,-99,0,5,1,1,-99,15,-99,-99,-99,0,1,1,26,2,3,2,1,13,-99,8,2,-99,0,-99,1,-99
1/21/2021,6,-99,-99,-99,1,-99,1,0,-99,-99,-99,0,3,1,1,-99,17,-99,-99,-99,0,1,1,23,2,3,0,1,3,-99,6,2,-99,0,-99,1,-99
1/21/2021,7,-99,-99,-99,0,-99,1,0,-99,-99,-99,0,2,1,1,-99,15,-99,-99,-99,0,0,1,21,2,4,0,1,1,-99,3,1,-99,0,-99,1,-99
1/21/2021,8,-99,-99,-99,1,-99,1,1,-99,-99,-99,0,2,1,1,-99,16,-99,-99,-99,1,0,1,21,2,1,0,1,0,-99,1,2,-99,0,-99,1,-99
1/21/2021,9,-99,-99,-99,2,-99,2,4,-99,-99,-99,1,3,2,3,-99,16,-99,-99,-99,2,2,1,19,4,5,3,2,9,-99,3,4,-99,2,-99,3,-99
1/21/2021,10,-99,-99,-99,7,-99,6,15,-99,-99,-99,5,9,6,12,-99,16,-99,-99,-99,9,10,4,25,11,11,13,3,19,-99,13,15,-99,12,-99,5,-99
1/21/2021,11,-99,-99,-99,18,-99,17,31,-99,-99,-99,11,21,20,23,-99,28,-99,-99,-99,11,23,14,33,28,25,18,12,26,-99,27,26,-99,25,-99,14,-99
1/21/2021,12,-99,-99,-99,29,-99,22,44,-99,-99,-99,28,38,40,37,-99,32,-99,-99,-99,27,44,23,40,52,40,25,24,39,-99,39,36,-99,35,-99,31,-99
1/21/2021,13,-99,-99,-99,37,-99,43,53,-99,-99,-99,49,52,55,50,-99,37,-99,-99,-99,47,61,37,47,52,48,35,31,48,-99,49,41,-99,44,-99,36,-99
1/21/2021,14,-99,-99,-99,40,-99,48,59,-99,-99,-99,54,48,55,56,-99,50,-99,-99,-99,51,66,45,48,54,56,40,38,71,-99,51,46,-99,49,-99,-99,-99
1/21/2021,15,-99,-99,-99,47,-99,50,67,-99,-99,-99,42,53,57,65,-99,59,-99,-99,-99,49,72,47,44,65,65,48,38,86,-99,48,57,-99,55,-99,40,-99
1/21/2021,16,-99,-99,-99,55,-99,60,71,-99,-99,-99,44,64,63,71,-99,62,-99,-99,-99,62,76,51,51,71,69,46,43,90,-99,46,64,-99,61,-99,46,-99
1/21/2021,17,-99,-99,-99,49,-99,70,71,-99,-99,-99,50,69,71,77,-99,53,-99,-99,-99,-99,83,46,51,59,66,42,51,87,-99,44,63,-99,50,-99,50,-99
1/21/2021,18,-99,-99,-99,40,-99,65,54,-99,-99,-99,42,59,50,65,-99,45,-99,-99,-99,-99,73,39,51,39,60,37,42,72,-99,41,41,-99,38,-99,50,-99
1/21/2021,19,-99,-99,-99,18,-99,21,39,-99,-99,-99,24,12,32,33,-99,43,-99,-99,-99,-99,19,32,48,35,41,34,19,30,-99,46,20,-99,42,-99,28,-99
1/21/2021,20,-99,-99,-99,2,-99,9,33,-99,-99,-99,5,6,28,18,-99,32,-99,-99,-99,-99,20,30,40,17,27,30,13,36,-99,36,3,-99,29,-99,9,-99
1/21/2021,21,-99,-99,-99,7,-99,5,22,-99,-99,-99,1,12,11,3,-99,29,-99,-99,-99,-99,31,25,39,10,31,27,10,19,-99,3,3,-99,25,-99,2,-99
1/21/2021,22,-99,-99,-99,19,-99,1,4,-99,-99,-99,0,12,6,1,-99,33,-99,-99,-99,-99,24,21,37,19,27,25,7,23,-99,8,2,-99,20,-99,1,-99
1/21/2021,23,-99,-99,-99,13,-99,1,1,-99,-99,-99,0,6,5,1,-99,32,-99,-99,-99,-99,15,12,40,18,17,22,9,16,-99,8,4,-99,12,-99,1,-99
1/21/2021,24,-99,-99,-99,24,-99,1,1,-99,-99,-99,0,8,2,1,-99,30,-99,-99,-99,-99,2,14,41,2,17,8,6,20,-99,8,2,-99,11,-99,1,-99
1/22/2021,1,-99,-99,-99,26,-99,1,1,-99,-99,-99,1,11,1,2,-99,30,-99,-99,-99,-99,1,2,39,3,11,1,3,27,-99,13,3,-99,6,-99,1,-99
1/22/2021,2,-99,-99,-99,21,-99,1,1,-99,-99,-99,0,16,4,1,-99,30,-99,-99,-99,-99,1,4,31,2,7,2,2,27,-99,17,2,-99,4,-99,1,-99
1/22/2021,3,-99,-99,-99,16,-99,1,1,-99,-99,-99,0,21,1,1,-99,31,-99,-99,-99,-99,1,6,33,3,17,0,2,22,-99,7,5,-99,6,-99,1,-99
1/22/2021,4,-99,-99,-99,20,-99,2,1,-99,-99,-99,0,19,2,1,-99,29,-99,-99,-99,-99,1,8,30,3,21,1,1,19,-99,17,9,-99,4,-99,1,-99
1/22/2021,5,-99,-99,-99,14,-99,1,1,-99,-99,-99,0,18,2,1,-99,28,-99,-99,-99,-99,1,3,30,3,10,1,1,18,-99,21,4,-99,7,-99,1,-99
1/22/2021,6,-99,-99,-99,5,-99,1,1,-99,-99,-99,0,12,1,1,-99,27,-99,-99,-99,-99,1,1,28,3,5,0,1,13,-99,12,2,-99,1,-99,1,-99
1/22/2021,7,-99,-99,-99,1,-99,1,0,-99,-99,-99,0,3,1,1,-99,28,-99,-99,-99,-99,0,1,29,3,8,0,1,9,-99,5,2,-99,1,-99,1,-99
